target_id,source_name,ra_hms,dec_dms,ra_deg,dec_deg,velocity_km_s,eligible_gbt,eligible_eff,eligible_srt,gbt_group,status,assigned_telescope,spectrum_url,observations_count,notes
sdssj122746-35,SDSSJ122746.35,12:27:46.4,+08:55:20.8,186.94333333,8.92244444,1150.0,False,True,True,,unobserved,,,0,
vpc0556,VPC0556,12:27:48.4,+13:04:31.3,186.95166667,13.07536111,1172.0,False,True,True,,unobserved,,,0,
vpc0555,VPC0555,12:27:48.6,+10:40:45.8,186.9525,10.67938889,1031.6,True,True,True,Group06,unobserved,,,0,
wiseaj122751-2,WISEAJ122751.2,12:27:51.2,+33:37:35.4,186.96333333,33.6265,299.8,True,True,True,Group06,unobserved,,,0,
ngc4440,NGC4440,12:27:53.6,+12:17:35.8,186.97333333,12.29327778,723.1,True,True,True,Group06,unobserved,,,0,
vv279b,VV279b,12:27:54.0,+28:38:01.0,186.975,28.63361111,1052.0,True,True,True,Group06,unobserved,,,0,
ugc07580,UGC07580,12:27:54.8,+08:05:25.6,186.97833333,8.09044444,607.0,True,True,True,Group06,unobserved,,,0,
vcc1057,VCC1057,12:27:59.4,+08:06:58.6,186.9975,8.11627778,1150.0,False,True,True,,unobserved,,,0,
ugc07584,UGC07584,12:28:02.8,+22:35:17.1,187.01166667,22.58808333,602.9,True,True,True,Group06,unobserved,,,0,
ngc4442,NGC4442,12:28:03.9,+09:48:13.3,187.01625,9.80369444,547.1,True,True,True,Group06,unobserved,,,0,
wiseaj122804-6,WISEAJ122804.6,12:28:04.6,+11:36:18.3,187.01916667,11.60508333,1150.0,False,True,True,,unobserved,,,0,
vcc1064,VCC1064,12:28:04.9,+13:36:43.5,187.02041667,13.61208333,860.2,True,True,True,Group06,unobserved,,,0,
vcc1065,VCC1065,12:28:05.0,+13:34:41.4,187.02083333,13.57816667,111.3,True,True,True,Group06,unobserved,,,0,
ic3380,IC3380,12:28:05.5,+26:40:22.5,187.02291667,26.67291667,793.9,True,True,True,Group06,unobserved,,,0,
galexmscj12280,GALEXMSCJ12280,12:28:07.7,+12:24:05.8,187.03208333,12.40161111,1172.0,False,True,True,,unobserved,,,0,
vcc1077,VCC1077,12:28:10.2,+12:48:31.7,187.0425,12.80880556,1172.0,False,True,True,,unobserved,,,0,
ngc4449,NGC4449,12:28:11.1,+44:05:37.2,187.04625,44.09366667,206.9,True,True,True,Group16,unobserved,,,0,
vcc1078,VCC1078,12:28:11.3,+09:45:36.8,187.04708333,9.76022222,558.5,True,True,True,Group06,unobserved,,,0,
vcc1079,VCC1079,12:28:12.0,+10:21:55.1,187.05,10.36530556,1354.2,False,True,True,,unobserved,,,0,
vcc1081,VCC1081,12:28:12.9,+13:00:54.4,187.05375,13.01511111,1150.0,False,True,True,,unobserved,,,0,
ic3381,IC3381,12:28:14.9,+11:47:23.0,187.06208333,11.78972222,658.6,True,True,True,Group06,unobserved,,,0,
ngc4448,NGC4448,12:28:15.4,+28:37:13.2,187.06416667,28.62033333,658.0,True,True,True,Group06,unobserved,,,0,
ngc4445,NGC4445,12:28:15.9,+09:26:10.3,187.06625,9.43619444,345.9,True,True,True,Group06,unobserved,,,0,
sdssj122815-96,SDSSJ122815.96,12:28:16.0,+01:49:44.1,187.06666667,1.82891667,911.8,True,True,True,Group06,unobserved,,,0,
ugc07590,UGC07590,12:28:18.8,+08:43:46.1,187.07833333,8.72947222,1120.0,False,True,True,,unobserved,,,0,
sdssj122820-02,SDSSJ122820.02,12:28:20.0,+12:48:58.7,187.08333333,12.81630556,1172.0,False,True,True,,unobserved,,,0,
vcc1095,VCC1095,12:28:20.7,+08:00:42.0,187.08625,8.01166667,1114.2,False,True,True,,unobserved,,,0,
wiseaj122825-8,WISEAJ122825.8,12:28:25.9,+11:14:24.9,187.10791667,11.24025,261.6,True,True,True,Group06,unobserved,,,0,
vcc1102,VCC1102,12:28:27.2,+06:56:45.0,187.11333333,6.94583333,879.9,True,True,True,Group06,unobserved,,,0,
wiseaj122828-0,WISEAJ122828.0,12:28:28.1,+11:38:58.8,187.11708333,11.64966667,1019.0,True,True,True,Group06,unobserved,,,0,
ugc07599,UGC07599,12:28:28.5,+37:14:01.8,187.11875,37.23383333,277.9,True,True,True,Group06,unobserved,,,0,
ugc07596,UGC07596,12:28:33.9,+08:38:22.6,187.14125,8.63961111,560.0,True,True,True,Group06,unobserved,,,0,
ugc07605,UGC07605,12:28:38.7,+35:43:02.9,187.16125,35.71747222,310.3,True,True,True,Group06,unobserved,,,0,
ngc4451,NGC4451,12:28:40.5,+09:15:32.6,187.16875,9.25905556,858.9,True,True,True,Group06,unobserved,,,0,
ngc4472dw05,NGC4472DW05,12:28:41.5,+07:48:15.2,187.17291667,7.80422222,847.0,True,True,True,Group06,unobserved,,,0,
ic3393,IC3393,12:28:41.7,+12:54:57.2,187.17375,12.91588889,465.0,True,True,True,Group06,unobserved,,,0,
vcc1124,VCC1124,12:28:44.1,+10:51:56.1,187.18375,10.86558333,1150.0,False,True,True,,unobserved,,,0,
ngc4455,NGC4455,12:28:44.1,+22:49:13.6,187.18375,22.82044444,644.0,True,True,True,Group06,unobserved,,,0,
ugc07608,UGC07608,12:28:44.2,+43:13:26.9,187.18416667,43.22413889,536.0,True,True,True,Group16,unobserved,,,0,
lsbvcc165,LSBVCC165,12:28:45.2,+14:29:39.8,187.18833333,14.49438889,1150.0,False,True,True,,unobserved,,,0,
ngc4460,NGC4460,12:28:45.6,+44:51:51.5,187.19,44.86430556,521.9,True,True,True,Group16,unobserved,,,0,
vcc1131,VCC1131,12:28:46.0,+12:01:19.9,187.19166667,12.02219444,1150.0,False,True,True,,unobserved,,,0,
vcc1133,VCC1133,12:28:48.5,+08:13:53.0,187.20208333,8.23138889,1150.0,False,True,True,,unobserved,,,0,
vcc1137,VCC1137,12:28:49.7,+14:09:26.9,187.20708333,14.15747222,1150.0,False,True,True,,unobserved,,,0,
wiseaj122850-2,WISEAJ122850.2,12:28:50.2,+12:47:45.9,187.20916667,12.79608333,1172.0,False,True,True,,unobserved,,,0,
sdssj122851-89,SDSSJ122851.89,12:28:51.9,+12:47:51.2,187.21625,12.79755556,1172.0,False,True,True,,unobserved,,,0,
mcg-07-26-011,MCG+07-26-011,12:28:52.2,+42:10:42.4,187.2175,42.17844444,422.3,True,True,True,Group16,unobserved,,,0,
vcc1141,VCC1141,12:28:55.0,+09:25:15.8,187.22916667,9.42105556,1040.3,True,True,True,Group06,unobserved,,,0,
vcc1143,VCC1143,12:28:55.4,+12:42:25.6,187.23083333,12.70711111,1150.0,False,True,True,,unobserved,,,0,
vcc1142,VCC1142,12:28:55.5,+08:49:00.6,187.23125,8.81683333,1305.9,False,True,True,,unobserved,,,0,
sdssj122856-78,SDSSJ122856.78,12:28:56.8,+11:36:48.6,187.23666667,11.6135,1217.0,False,True,True,,unobserved,,,0,
ngc4458,NGC4458,12:28:57.6,+13:14:30.9,187.24,13.24191667,676.9,True,True,True,Group06,unobserved,,,0,
ngc4457,NGC4457,12:28:59.0,+03:34:14.1,187.24583333,3.57058333,882.0,True,True,True,Group06,unobserved,,,0,
wiseaj122859-1,WISEAJ122859.1,12:28:59.2,+03:46:49.3,187.24666667,3.78036111,825.0,True,True,True,Group06,unobserved,,,0,
ngc4472dw02,NGC4472DW02,12:28:59.2,+07:31:34.7,187.24666667,7.52630556,630.0,True,True,True,Group06,unobserved,,,0,
vcc1153,VCC1153,12:28:59.8,+12:38:54.3,187.24916667,12.64841667,990.0,True,True,True,Group06,unobserved,,,0,
wiseaj122900-4,WISEAJ122900.4,12:29:00.5,+16:42:04.6,187.25208333,16.70127778,1150.0,False,True,True,,unobserved,,,0,
vcc1161,VCC1161,12:29:05.5,+12:01:50.1,187.27291667,12.03058333,1150.0,False,True,True,,unobserved,,,0,
vcc1164,VCC1164,12:29:08.2,+09:26:37.9,187.28416667,9.44386111,1040.0,True,True,True,Group06,unobserved,,,0,
vcc1170,VCC1170,12:29:13.0,+10:59:26.2,187.30416667,10.99061111,1150.0,False,True,True,,unobserved,,,0,
vcc1171,VCC1171,12:29:14.6,+08:14:29.1,187.31083333,8.24141667,1150.0,False,True,True,,unobserved,,,0,
wiseaj122914-8,WISEAJ122914.8,12:29:14.9,+11:53:43.8,187.31208333,11.8955,905.0,True,True,True,Group06,unobserved,,,0,
ugc07622notes0,UGC07622NOTES0,12:29:15.3,+08:48:52.3,187.31375,8.81452778,984.8,True,True,True,Group06,unobserved,,,0,
vcc1180,VCC1180,12:29:21.2,+16:48:23.0,187.33833333,16.80638889,869.5,True,True,True,Group06,unobserved,,,0,
ngc4464,NGC4464,12:29:21.3,+08:09:24.0,187.33875,8.15666667,1242.9,False,True,True,,unobserved,,,0,
ic3413,IC3413,12:29:22.5,+11:26:02.7,187.34375,11.43408333,1326.6,False,True,True,,unobserved,,,0,
wiseaj122922-7,WISEAJ122922.7,12:29:22.7,+15:03:52.4,187.34458333,15.06455556,1150.0,False,True,True,,unobserved,,,0,
messier087dw07,MESSIER087DW07,12:29:23.5,+12:27:02.6,187.34791667,12.45072222,448.2,True,True,True,Group06,unobserved,,,0,
ngc4469,NGC4469,12:29:28.0,+08:45:00.6,187.36666667,8.75016667,588.2,True,True,True,Group06,unobserved,,,0,
wiseaj122928-2,WISEAJ122928.2,12:29:28.2,+07:53:55.4,187.3675,7.89872222,637.0,True,True,True,Group06,unobserved,,,0,
sdssj122928-92,SDSSJ122928.92,12:29:28.9,+27:36:51.8,187.37041667,27.61438889,974.0,True,True,True,Group06,unobserved,,,0,
ngc4467,NGC4467,12:29:30.3,+07:59:34.3,187.37625,7.99286111,1390.4,False,True,True,,unobserved,,,0,
ngc4466,NGC4466,12:29:30.6,+07:41:47.1,187.3775,7.69641667,748.0,True,True,True,Group06,unobserved,,,0,
ngc4468,NGC4468,12:29:30.9,+14:02:56.8,187.37875,14.04911111,889.1,True,True,True,Group06,unobserved,,,0,
sdssj122931-34,SDSSJ122931.34,12:29:31.3,+12:34:12.2,187.38041667,12.57005556,1172.0,False,True,True,,unobserved,,,0,
vcc1198,VCC1198,12:29:32.0,+13:30:38.5,187.38333333,13.51069444,109.4,True,True,True,Group06,unobserved,,,0,
sdssj122933-64,SDSSJ122933.64,12:29:33.6,+13:11:45.6,187.39,13.196,1215.0,False,True,True,,unobserved,,,0,
vcc1199,VCC1199,12:29:35.0,+08:03:29.2,187.39583333,8.05811111,1392.1,False,True,True,,unobserved,,,0,
sdssj122935-79,SDSSJ122935.79,12:29:35.8,+12:45:07.5,187.39916667,12.75208333,1172.0,False,True,True,,unobserved,,,0,
ngc4471,NGC4471,12:29:37.1,+07:55:58.0,187.40458333,7.93277778,872.7,True,True,True,Group06,unobserved,,,0,
vcc1204,VCC1204,12:29:37.9,+07:06:23.5,187.40791667,7.10652778,798.7,True,True,True,Group06,unobserved,,,0,
vcc1212,VCC1212,12:29:39.0,+11:38:00.3,187.4125,11.63341667,1150.0,False,True,True,,unobserved,,,0,
vcc1213,VCC1213,12:29:39.2,+12:32:53.9,187.41333333,12.54830556,1091.7,True,True,True,Group06,unobserved,,,0,
vcc1215,VCC1215,12:29:40.5,+16:57:42.3,187.41875,16.96175,1150.0,False,True,True,,unobserved,,,0,
vcc1220,VCC1220,12:29:43.0,+14:22:04.0,187.42916667,14.36777778,1150.0,False,True,True,,unobserved,,,0,
vcc1221,VCC1221,12:29:43.4,+17:30:55.4,187.43083333,17.51538889,107.5,True,True,True,Group06,unobserved,,,0,
vcc1219,VCC1219,12:29:44.1,+12:48:19.7,187.43375,12.80547222,480.0,True,True,True,Group06,unobserved,,,0,
ic3419,IC3419,12:29:44.6,+15:01:29.1,187.43583333,15.02475,1320.9,False,True,True,,unobserved,,,0,
vcc1218,VCC1218,12:29:45.2,+05:55:11.8,187.43833333,5.91994444,821.9,True,True,True,Group06,unobserved,,,0,
messier049,MESSIER049,12:29:46.8,+08:00:01.7,187.445,8.00047222,980.9,True,True,True,Group06,unobserved,,,0,
vcc1229,VCC1229,12:29:47.1,+13:04:34.4,187.44625,13.07622222,1172.0,False,True,True,,unobserved,,,0,
vcc1225,VCC1225,12:29:47.3,+06:57:55.5,187.44708333,6.96541667,927.5,True,True,True,Group06,unobserved,,,0,
wiseaj122952-4,WISEAJ122952.4,12:29:52.4,+12:35:04.1,187.46833333,12.58447222,1245.0,False,True,True,,unobserved,,,0,
ugc07639,UGC07639,12:29:53.1,+47:31:48.3,187.47125,47.53008333,381.0,True,True,True,Group16,unobserved,,,0,
lsbvcc400,LSBVCC400,12:29:53.8,+12:37:17.3,187.47416667,12.62147222,1172.0,False,True,True,,unobserved,,,0,
vcc1240,VCC1240,12:29:54.7,+07:08:17.5,187.47791667,7.13819444,728.5,True,True,True,Group06,unobserved,,,0,
vcc1247,VCC1247,12:29:58.3,+13:16:20.8,187.49291667,13.27244444,1150.0,False,True,True,,unobserved,,,0,
lsbvcc429,LSBVCC429,12:29:59.0,+09:47:42.8,187.49583333,9.79522222,1150.0,False,True,True,,unobserved,,,0,
vcc1246,VCC1246,12:29:59.4,+10:51:21.3,187.4975,10.85591667,1150.0,False,True,True,,unobserved,,,0,
2mfgc09847,2MFGC09847,12:29:59.5,+08:25:54.6,187.49791667,8.43183333,616.1,True,True,True,Group06,unobserved,,,0,
wiseaj123001-7,WISEAJ123001.7,12:30:01.7,-11:47:31.2,187.50708333,-11.792,1111.0,False,True,True,,unobserved,,,0,
wiseaj123001-9,WISEAJ123001.9,12:30:01.9,+12:42:26.9,187.50791667,12.70747222,1178.0,False,True,True,,unobserved,,,0,
vcc1252,VCC1252,12:30:02.0,+09:28:26.1,187.50833333,9.47391667,496.0,True,True,True,Group06,unobserved,,,0,
vcca038,VCCA038,12:30:02.6,+09:24:11.7,187.51083333,9.40325,899.4,True,True,True,Group06,unobserved,,,0,
viiizw189,VIIIZw189,12:30:05.1,+08:04:24.2,187.52125,8.07338889,1350.0,False,True,True,,unobserved,,,0,
vcc1259,VCC1259,12:30:06.2,+12:22:39.6,187.52583333,12.37766667,1150.0,False,True,True,,unobserved,,,0,
lsbvcc309,LSBVCC309,12:30:16.4,+09:27:42.3,187.56833333,9.46175,1150.0,False,True,True,,unobserved,,,0,
ngc4478,NGC4478,12:30:17.4,+12:19:43.2,187.5725,12.32866667,1349.1,False,True,True,,unobserved,,,0,
wiseaj123018-0,WISEAJ123018.0,12:30:18.1,+07:50:25.0,187.57541667,7.84027778,1070.0,True,True,True,Group06,unobserved,,,0,
ngc4479,NGC4479,12:30:18.4,+13:34:39.5,187.57666667,13.57763889,847.5,True,True,True,Group06,unobserved,,,0,
vcc1287,VCC1287,12:30:24.6,+13:58:53.7,187.6025,13.98158333,1071.0,True,True,True,Group06,unobserved,,,0,
vcc1289,VCC1289,12:30:24.7,+13:19:56.4,187.60291667,13.33233333,1150.0,False,True,True,,unobserved,,,0,
sdssj123028-26,SDSSJ123028.26,12:30:28.3,+12:58:55.0,187.61791667,12.98194444,1150.0,False,True,True,,unobserved,,,0,
ic3436,IC3436,12:30:29.9,+19:40:23.0,187.62458333,19.67305556,864.8,True,True,True,Group06,unobserved,,,0,
ngc4485,NGC4485,12:30:31.0,+41:42:01.4,187.62916667,41.70038889,417.7,True,True,True,Group16,unobserved,,,0,
wiseaj123032-0,WISEAJ123032.0,12:30:32.0,+12:23:07.5,187.63333333,12.38541667,1172.0,False,True,True,,unobserved,,,0,
vcc1295,VCC1295,12:30:32.3,+10:15:39.2,187.63458333,10.26088889,1101.1,False,True,True,,unobserved,,,0,
wiseaj123032-9,WISEAJ123032.9,12:30:32.9,-01:19:46.1,187.63708333,-1.32947222,719.5,True,True,True,Group06,unobserved,,,0,
sdssj123034-00,SDSSJ123034.00,12:30:34.0,+23:12:19.9,187.64166667,23.20552778,624.0,True,True,True,Group06,unobserved,,,0,
vcc1300,VCC1300,12:30:34.7,+12:27:30.5,187.64458333,12.45847222,1172.0,False,True,True,,unobserved,,,0,
ngc4490,NGC4490,12:30:36.2,+41:38:38.0,187.65083333,41.64388889,565.1,True,True,True,Group16,unobserved,,,0,
vcc1301,VCC1301,12:30:38.2,+13:37:10.5,187.65916667,13.61958333,1150.0,False,True,True,,unobserved,,,0,
vcc1302,VCC1302,12:30:38.6,+15:36:29.1,187.66083333,15.60808333,759.7,True,True,True,Group06,unobserved,,,0,
ngc4483,NGC4483,12:30:40.6,+09:00:56.4,187.66916667,9.01566667,883.5,True,True,True,Group06,unobserved,,,0,
vcc1307,VCC1307,12:30:44.7,+13:47:58.5,187.68625,13.79958333,1240.5,False,True,True,,unobserved,,,0,
vpc0766,VPC0766,12:30:46.3,+12:05:56.7,187.69291667,12.09908333,1265.0,False,True,True,,unobserved,,,0,
wiseaj123047-6,WISEAJ123047.6,12:30:47.7,+12:08:25.2,187.69875,12.14033333,1288.0,False,True,True,,unobserved,,,0,
vcc1313,VCC1313,12:30:48.5,+12:02:42.4,187.70208333,12.04511111,1255.5,False,True,True,,unobserved,,,0,
vcc1317,VCC1317,12:30:50.6,+12:44:11.9,187.71083333,12.73663889,326.7,True,True,True,Group06,unobserved,,,0,
ngc4488,NGC4488,12:30:51.4,+08:21:36.1,187.71416667,8.36002778,980.1,True,True,True,Group06,unobserved,,,0,
ngc4489,NGC4489,12:30:52.2,+16:45:31.8,187.7175,16.75883333,939.8,True,True,True,Group06,unobserved,,,0,
wiseaj123055-9,WISEAJ123055.9,12:30:56.0,+26:30:40.3,187.73333333,26.51119444,927.0,True,True,True,Group06,unobserved,,,0,
ngc4491,NGC4491,12:30:57.1,+11:29:00.4,187.73791667,11.48344444,507.5,True,True,True,Group06,unobserved,,,0,
ngc4486a,NGC4486A,12:30:57.7,+12:16:13.5,187.74041667,12.27041667,757.9,True,True,True,Group06,unobserved,,,0,
ngc4472dw04,NGC4472DW04,12:31:01.1,+07:43:23.7,187.75458333,7.72325,1251.3,False,True,True,,unobserved,,,0,
cgcg014-054,CGCG014-054,12:31:03.8,+01:40:34.0,187.76583333,1.67611111,1105.0,False,True,True,,unobserved,,,0,
ngc4487,NGC4487,12:31:04.4,-08:03:14.1,187.76833333,-8.05391667,1036.1,True,True,True,Group06,unobserved,,,0,
wiseaj123106-0,WISEAJ123106.0,12:31:06.1,+44:44:49.2,187.77541667,44.747,956.3,True,True,True,Group16,unobserved,,,0,
wiseaj123109-9,WISEAJ123109.9,12:31:09.9,+08:04:05.2,187.79125,8.06811111,426.0,True,True,True,Group06,unobserved,,,0,
ic3443,IC3443,12:31:15.7,+12:19:54.3,187.81541667,12.33175,1019.0,True,True,True,Group06,unobserved,,,0,
ic3442,IC3442,12:31:20.2,+14:06:55.5,187.83416667,14.11541667,1245.0,False,True,True,,unobserved,,,0,
ic3446,IC3446,12:31:23.0,+11:29:33.3,187.84583333,11.49258333,1251.9,False,True,True,,unobserved,,,0,
ic3448,IC3448,12:31:23.2,+17:12:23.1,187.84666667,17.20641667,1352.0,False,True,True,,unobserved,,,0,
ngc4494,NGC4494,12:31:24.1,+25:46:30.9,187.85041667,25.77525,1341.9,False,True,True,,unobserved,,,0,
wiseaj123131-6,WISEAJ123131.6,12:31:31.7,+12:41:30.4,187.88208333,12.69177778,1119.0,False,True,True,,unobserved,,,0,
ngc4497,NGC4497,12:31:32.6,+11:37:29.3,187.88583333,11.62480556,1041.9,True,True,True,Group06,unobserved,,,0,
vcc1369,VCC1369,12:31:33.4,+12:03:49.7,187.88916667,12.06380556,797.1,True,True,True,Group06,unobserved,,,0,
vcc1377,VCC1377,12:31:39.0,+10:50:26.3,187.9125,10.84063889,639.4,True,True,True,Group06,unobserved,,,0,
wiseaj123139-4,WISEAJ123139.4,12:31:39.6,+17:46:04.1,187.915,17.76780556,1150.0,False,True,True,,unobserved,,,0,
wiseaj123141-2,WISEAJ123141.2,12:31:41.3,+00:03:04.5,187.92208333,0.05125,299.8,True,True,True,Group06,unobserved,,,0,
messier087dw08,MESSIER087DW08,12:31:52.0,+12:28:54.5,187.96666667,12.48180556,876.5,True,True,True,Group06,unobserved,,,0,
vcc1400,VCC1400,12:31:53.9,+14:18:24.1,187.97458333,14.30669444,455.2,True,True,True,Group06,unobserved,,,0,
vcc1395,VCC1395,12:31:55.8,+08:36:08.1,187.9825,8.60225,1026.0,True,True,True,Group06,unobserved,,,0,
ic3459,IC3459,12:31:55.9,+12:10:26.6,187.98291667,12.17405556,385.5,True,True,True,Group06,unobserved,,,0,
wiseaj123157-6,WISEAJ123157.6,12:31:57.6,+12:49:29.6,187.99,12.82488889,1086.0,True,True,True,Group06,unobserved,,,0,
wiseaj123157-9,WISEAJ123157.9,12:31:58.0,+13:15:34.1,187.99166667,13.25947222,1261.0,False,True,True,,unobserved,,,0,
ugc07673,UGC07673,12:31:58.6,+29:42:34.6,187.99416667,29.70961111,644.0,True,True,True,Group06,unobserved,,,0,
ugc07678,UGC07678,12:32:00.2,+39:49:57.6,188.00083333,39.83266667,678.0,True,True,True,Group16,unobserved,,,0,
messier087dw10,MESSIER087DW10,12:32:00.8,+12:37:13.1,188.00333333,12.62030556,492.8,True,True,True,Group06,unobserved,,,0,
ic3461,IC3461,12:32:02.7,+11:53:24.3,188.01125,11.89008333,1007.3,True,True,True,Group06,unobserved,,,0,
vcc1409,VCC1409,12:32:03.8,+15:03:16.4,188.01583333,15.05455556,1150.0,False,True,True,,unobserved,,,0,
ngc4503,NGC4503,12:32:06.2,+11:10:35.3,188.02583333,11.17647222,1334.1,False,True,True,,unobserved,,,0,
vcc1414,VCC1414,12:32:09.3,+12:50:20.1,188.03875,12.83891667,192.0,True,True,True,Group06,unobserved,,,0,
wiseaj123209-5,WISEAJ123209.5,12:32:09.6,+14:08:20.5,188.04,14.13902778,1150.0,False,True,True,,unobserved,,,0,
ngc4506,NGC4506,12:32:10.5,+13:25:10.2,188.04375,13.4195,561.1,True,True,True,Group06,unobserved,,,0,
ic3465,IC3465,12:32:12.3,+12:03:41.3,188.05125,12.06147222,984.6,True,True,True,Group06,unobserved,,,0,
ic3468,IC3468,12:32:14.3,+10:15:05.4,188.05958333,10.2515,1300.0,False,True,True,,unobserved,,,0,
ngc4504,NGC4504,12:32:17.4,-07:33:48.9,188.0725,-7.56358333,998.0,True,True,True,Group06,unobserved,,,0,
galexmscj12321,GALEXMSCJ12321,12:32:17.6,+16:16:10.0,188.07333333,16.26944444,1150.0,False,True,True,,unobserved,,,0,
ic3473,IC3473,12:32:19.1,+18:14:41.1,188.07958333,18.24475,832.1,True,True,True,Group06,unobserved,,,0,
vcc1426,VCC1426,12:32:23.5,+11:53:35.8,188.09791667,11.89327778,832.5,True,True,True,Group06,unobserved,,,0,
ugc07690,UGC07690,12:32:26.9,+42:42:14.8,188.11208333,42.70411111,538.1,True,True,True,Group16,unobserved,,,0,
ugc07688,UGC07688,12:32:32.4,+08:02:42.6,188.135,8.04516667,423.9,True,True,True,Group06,unobserved,,,0,
galexmscj12323,GALEXMSCJ12323,12:32:33.4,+12:47:23.0,188.13916667,12.78972222,1150.0,False,True,True,,unobserved,,,0,
ic0798,IC0798,12:32:33.4,+15:24:55.5,188.13916667,15.41541667,428.6,True,True,True,Group06,unobserved,,,0,
ugca284,UGCA284,12:32:33.5,+09:10:25.2,188.13958333,9.17366667,1155.1,False,True,True,,unobserved,,,0,
vcc1438,VCC1438,12:32:34.6,+12:38:12.6,188.14416667,12.63683333,1172.0,False,True,True,,unobserved,,,0,
kug1230-334a,KUG1230+334A,12:32:36.0,+33:13:23.6,188.15,33.22322222,803.4,True,True,True,Group06,unobserved,,,0,
lsbcf574-08,LSBCF574-08,12:32:36.1,+18:01:23.3,188.15041667,18.02313889,838.9,True,True,True,Group06,unobserved,,,0,
vcc1443,VCC1443,12:32:36.2,+05:23:17.1,188.15083333,5.38808333,842.4,True,True,True,Group06,unobserved,,,0,
vcc1446,VCC1446,12:32:39.0,+10:05:31.5,188.1625,10.09208333,1196.2,False,True,True,,unobserved,,,0,
ic3476,IC3476,12:32:41.9,+14:03:00.8,188.17458333,14.05022222,-158.9,True,True,True,Group06,unobserved,,,0,
vcc1451,VCC1451,12:32:42.7,+15:54:35.4,188.17791667,15.90983333,1193.8,False,True,True,,unobserved,,,0,
vpc0882,VPC0882,12:32:42.8,+15:02:09.8,188.17833333,15.03605556,1299.0,False,True,True,,unobserved,,,0,
vcc1452,VCC1452,12:32:43.0,+14:21:04.1,188.17916667,14.35113889,1150.0,False,True,True,,unobserved,,,0,
ngc4517,NGC4517,12:32:45.6,+00:06:55.1,188.19,0.11530556,1126.0,False,True,True,,unobserved,,,0,
ugc07699,UGC07699,12:32:48.1,+37:37:18.9,188.20041667,37.62191667,495.6,True,True,True,Group06,unobserved,,,0,
lsbvcc026,LSBVCC026,12:32:50.3,+13:29:49.7,188.20958333,13.49713889,1150.0,False,True,True,,unobserved,,,0,
ugc07698,UGC07698,12:32:54.4,+31:32:28.5,188.22666667,31.54125,331.0,True,True,True,Group06,unobserved,,,0,
vcc1466,VCC1466,12:32:55.3,+12:38:06.5,188.23041667,12.63513889,1150.0,False,True,True,,unobserved,,,0,
wiseaj123259-8,WISEAJ123259.8,12:32:59.8,-07:49:56.4,188.24916667,-7.83233333,1010.9,True,True,True,Group06,unobserved,,,0,
ngc4515,NGC4515,12:33:05.0,+16:15:55.9,188.27083333,16.26552778,954.6,True,True,True,Group06,unobserved,,,0,
vcc1474,VCC1474,12:33:05.8,+13:09:39.4,188.27416667,13.16094444,1150.0,False,True,True,,unobserved,,,0,
vcc1478,VCC1478,12:33:06.2,+15:30:26.7,188.27583333,15.50741667,1244.1,False,True,True,,unobserved,,,0,
vcc1477,VCC1477,12:33:06.4,+13:18:10.8,188.27666667,13.303,1150.0,False,True,True,,unobserved,,,0,
ngc4509,NGC4509,12:33:06.6,+32:05:30.2,188.2775,32.09172222,936.9,True,True,True,Group06,unobserved,,,0,
ngc4516,NGC4516,12:33:07.5,+14:34:29.9,188.28125,14.57497222,942.2,True,True,True,Group06,unobserved,,,0,
wiseaj123308-2,WISEAJ123308.2,12:33:08.2,-05:00:21.9,188.28416667,-5.00608333,1319.0,False,True,True,,unobserved,,,0,
ic3487,IC3487,12:33:13.4,+09:23:49.9,188.30583333,9.39719444,1074.0,True,True,True,Group06,unobserved,,,0,
ic3490,IC3490,12:33:13.9,+10:55:42.9,188.30791667,10.92858333,268.0,True,True,True,Group06,unobserved,,,0,
vcc1493,VCC1493,12:33:16.9,+12:34:54.3,188.32041667,12.58175,1172.0,False,True,True,,unobserved,,,0,
vcc1492,VCC1492,12:33:18.2,+02:02:47.2,188.32583333,2.04644444,671.8,True,True,True,Group06,unobserved,,,0,
ugc07707,UGC07707,12:33:18.5,+17:27:34.0,188.32708333,17.45944444,1162.4,False,True,True,,unobserved,,,0,
vcc1496,VCC1496,12:33:18.8,+09:07:13.8,188.32833333,9.1205,1301.7,False,True,True,,unobserved,,,0,
